anio_ocu,mes_ocu,día_ocu,hora_ocu,depto_ocu,edad_per,delito_com
2019,11,28,11,1,1,18
2019,11,28,99,1,2,18
2019,11,29,13,1,1,8
2019,11,29,13,1,1,7
2019,11,29,13,1,2,6
2019,11,29,13,1,9,18
2019,11,29,13,1,1,5
2019,11,29,15,9,2,18
2019,11,29,15,9,1,18
2019,11,29,13,1,2,8
2019,11,29,13,1,9,18
2019,11,29,99,1,2,9
2019,11,29,99,1,9,18
2019,11,30,10,1,9,18
2019,11,30,12,1,9,18
2019,11,28,17,2,1,5
2019,11,28,17,1,2,6
2019,11,1,21,1,1,18
2019,11,1,21,1,1,4
2019,11,1,23,1,1,9
2019,11,2,11,1,1,10
2019,11,2,11,1,1,5
2019,11,2,14,2,1,7
2019,11,2,18,1,1,8
2019,11,2,21,1,1,18
2019,11,3,21,1,2,18
2019,11,4,12,1,2,9
2019,11,4,11,1,2,7
2019,11,4,3,1,2,7
2019,11,4,16,1,1,8
2019,11,4,17,1,2,10
2019,11,4,17,2,1,7
2019,11,4,19,1,1,11
2019,11,4,15,1,1,5
2019,11,4,20,1,1,9
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,1,18
2019,11,4,21,1,2,18
2019,11,4,21,1,1,6
2019,11,4,21,1,2,18
2019,11,4,21,1,2,7
2019,11,4,21,1,1,7
2019,11,5,21,1,1,8
2019,11,5,19,1,1,8
2019,11,5,19,2,1,8
2019,11,5,19,2,1,7
2019,11,5,21,1,2,6
2019,11,5,21,1,1,18
2019,11,5,21,1,2,10
2019,11,5,21,1,2,18
2019,11,5,21,1,1,18
2019,11,5,21,1,1,18
2019,11,5,21,1,1,18
2019,11,5,21,1,2,18
2019,11,5,21,1,1,18
2019,11,5,21,1,2,18
2019,11,5,21,1,2,18
2019,11,5,21,1,2,18
2019,11,5,21,1,1,18
2019,11,5,21,1,1,18
2019,11,5,21,1,1,18
2019,11,5,21,1,2,18
2019,11,6,10,1,1,8
2019,11,6,11,1,1,11
2019,11,6,11,1,1,18
2019,11,6,14,1,1,18
2019,11,6,0,1,1,18
2019,11,6,15,1,1,18
2019,11,6,15,1,1,18
2019,11,6,15,1,1,18
2019,11,6,20,1,1,18
2019,11,6,20,1,1,18
2019,11,6,20,1,2,18
2019,11,6,20,1,1,18
2019,11,6,20,1,1,18
2019,11,6,20,1,1,18
2019,11,6,23,1,2,18
2019,11,6,9,1,1,18
2019,11,7,12,1,1,18
2019,11,7,16,1,1,9
2019,11,7,19,1,1,18
2019,11,7,20,1,1,18
2019,11,7,20,1,1,18
2019,11,7,20,1,1,18
2019,11,7,20,1,2,18
2019,11,7,22,1,1,18
2019,11,8,17,1,1,18
2019,11,8,17,1,1,18
2019,11,8,18,1,1,18
2019,11,8,19,1,1,18
2019,11,8,19,1,1,18
2019,11,8,19,1,2,18
2019,11,8,21,1,2,18
2019,11,8,21,1,2,18
2019,11,8,22,1,2,18
2019,11,8,22,1,2,18
2019,11,8,22,1,1,18
2019,11,8,22,1,1,18
2019,11,8,23,1,1,18
2019,11,8,23,1,1,18
2019,11,8,23,1,1,18
2019,11,8,23,1,2,18
2019,11,9,12,1,1,18
2019,11,9,17,1,1,5
2019,11,9,17,1,1,14
2019,11,9,17,1,2,8
2019,11,9,20,1,1,6
2019,11,9,21,1,2,7
2019,11,9,21,1,1,18
2019,11,9,21,1,1,8
2019,11,9,21,1,2,5
2019,11,9,22,1,1,8
2019,11,9,22,1,1,9
2019,11,9,22,1,2,6
2019,11,10,13,1,1,4
2019,11,10,14,1,1,14
2019,11,10,14,1,1,5
2019,11,10,20,1,1,7
2019,11,10,22,1,2,10
2019,11,11,9,1,1,9
2019,11,11,11,1,1,6
2019,11,11,12,1,1,10
2019,11,11,15,1,1,12
2019,11,11,15,1,2,11
2019,11,11,15,1,1,9
2019,11,11,15,1,1,11
2019,11,11,16,1,1,10
2019,11,11,17,1,2,14
2019,11,11,18,1,2,8
2019,11,11,18,1,2,10
2019,11,11,18,1,1,13
2019,11,11,18,1,1,9
2019,11,11,18,1,1,12
2019,11,11,18,1,1,10
2019,11,11,19,1,2,11
2019,11,11,19,1,1,8
2019,11,11,20,1,1,10
2019,11,11,20,1,2,8
2019,11,11,20,1,1,7
2019,11,11,21,1,1,5
2019,11,11,22,1,2,7
2019,11,11,22,1,1,12
2019,11,11,22,1,1,18
2019,11,11,22,1,1,8
2019,11,11,0,1,2,18
2019,11,12,13,1,1,5
2019,11,12,17,1,1,4
2019,11,12,18,1,1,18
2019,11,12,19,1,1,18
2019,11,12,19,1,1,12
2019,11,12,19,1,1,6
2019,11,12,20,1,2,13
2019,11,12,20,1,1,5
2019,11,12,20,1,1,6
2019,11,12,21,1,2,18
2019,11,12,22,1,1,11
2019,11,13,13,1,1,13
2019,11,13,13,1,1,6
2019,11,13,15,1,1,18
2019,11,13,15,1,1,18
2019,11,13,15,1,1,18
2019,11,13,15,1,1,18
2019,11,13,17,1,2,18
2019,11,13,17,1,2,18
2019,11,13,17,1,2,18
2019,11,13,18,1,2,7
2019,11,13,21,1,1,18
2019,11,13,21,1,1,18
2019,11,13,21,1,1,18
2019,11,13,21,1,1,18
2019,11,13,21,1,2,10
2019,11,13,21,1,2,18
2019,11,14,10,1,1,11
2019,11,14,12,2,1,10
2019,11,14,14,1,2,9
2019,11,14,14,1,1,7
2019,11,14,15,1,1,8
2019,11,14,16,1,1,7
2019,11,14,18,2,1,18
2019,11,14,18,9,1,18
2019,11,14,18,2,1,18
2019,11,14,18,2,1,18
2019,11,14,18,1,1,18
2019,11,14,18,1,2,18
2019,11,14,18,1,1,18
2019,11,14,18,1,1,18
2019,11,14,22,1,2,6
2019,11,14,22,1,1,18
2019,11,15,10,1,1,8
2019,11,15,12,1,1,13
2019,11,15,12,1,1,11
2019,11,15,9,1,2,18
2019,11,15,17,1,1,18
2019,11,15,17,1,2,18
2019,11,15,17,1,2,18
2019,11,15,17,1,1,18
2019,11,15,17,1,1,18
2019,11,15,17,1,2,18
2019,11,15,20,1,1,6
2019,11,15,21,1,1,18
2019,11,15,21,1,1,18
2019,11,15,21,1,1,18
2019,11,15,21,1,2,18
2019,11,15,21,1,2,18
2019,11,15,21,1,2,18
2019,11,15,21,1,1,18
2019,11,15,21,1,2,18
2019,11,15,21,1,1,18
2019,11,15,21,1,2,18
2019,11,16,9,1,1,9
2019,11,16,11,1,1,18
2019,11,16,12,1,1,11
2019,11,16,17,1,2,8
2019,11,16,18,1,1,6
2019,11,16,18,1,1,7
2019,11,16,20,1,2,18
2019,11,16,20,1,1,18
2019,11,16,20,1,2,18
2019,11,17,16,1,1,9
2019,11,17,18,1,2,18
2019,11,17,18,1,2,18
2019,11,17,19,1,1,13
2019,11,17,19,1,1,18
2019,11,17,17,1,2,8
2019,11,17,23,1,2,8
2019,11,18,10,1,2,4
2019,11,18,12,1,1,9
2019,11,18,14,1,1,9
2019,11,18,16,1,1,8
2019,11,18,17,1,1,9
2019,11,18,19,1,2,18
2019,11,18,19,1,2,18
2019,11,18,19,1,1,18
2019,11,18,21,1,1,18
2019,11,18,21,1,2,18
2019,11,18,21,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,6
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,1,18
2019,11,18,22,1,2,7
2019,11,18,22,1,1,9
2019,11,18,23,1,1,8
2019,11,19,12,1,1,12
2019,11,19,18,1,2,18
2019,11,19,18,1,2,6
2019,11,19,18,1,1,7
2019,11,19,18,1,2,18
2019,11,19,18,1,1,18
2019,11,19,18,1,1,18
2019,11,19,18,1,1,18
2019,11,19,18,1,1,18
2019,11,19,18,1,1,18
2019,11,19,18,1,1,18
2019,11,19,18,1,2,18
2019,11,19,18,1,2,18
2019,11,19,18,1,1,18
2019,11,19,18,1,1,18
2019,11,19,21,1,1,7
2019,11,19,21,1,1,5
2019,11,20,10,1,1,17
2019,11,20,15,1,1,11
2019,11,20,15,1,1,11
2019,11,20,15,1,2,5
2019,11,20,17,1,2,5
2019,11,20,18,1,1,7
2019,11,20,18,1,1,5
2019,11,20,18,1,1,15
2019,11,20,18,1,1,6
2019,11,20,18,1,1,9
2019,11,20,18,1,1,8
2019,11,20,18,1,1,7
2019,11,20,22,1,1,18
2019,11,20,22,1,1,10
2019,11,20,22,1,1,10
2019,11,20,22,1,1,10
2019,11,20,22,1,2,18
2019,11,20,22,1,2,8
2019,11,20,22,1,2,18
2019,11,20,22,1,1,18
2019,11,20,22,1,1,18
2019,11,20,22,1,1,10
2019,11,20,22,1,2,18
2019,11,21,11,1,1,15
2019,11,21,16,1,1,6
2019,11,21,16,1,2,10
2019,11,21,16,1,1,9
2019,11,21,17,1,1,11
2019,11,21,17,1,2,7
2019,11,21,17,1,1,6
2019,11,21,17,1,1,7
2019,11,21,17,1,1,9
2019,11,21,17,1,2,10
2019,11,21,17,1,1,8
2019,11,21,17,1,1,6
2019,11,21,17,1,1,7
2019,11,21,17,1,2,8
2019,11,21,17,1,2,11
2019,11,21,21,1,1,6
2019,11,21,21,1,1,8
2019,11,22,13,1,2,5
2019,11,22,15,1,1,7
2019,11,22,16,1,2,7
2019,11,22,16,1,1,9
2019,11,22,16,1,1,9
2019,11,22,16,1,1,6
2019,11,22,18,1,1,16
2019,11,22,16,1,1,6
2019,11,22,16,1,1,5
2019,11,22,16,1,2,5
2019,11,22,19,1,1,9
2019,11,22,19,1,1,9
2019,11,22,19,1,1,9
2019,11,22,21,1,1,5
2019,11,22,21,1,1,7
2019,11,22,21,1,2,10
2019,11,22,21,1,2,13
2019,11,22,21,1,2,5
2019,11,22,21,1,1,18
2019,11,22,21,1,1,6
2019,11,22,21,1,2,6
2019,11,22,22,1,1,6
2019,11,22,22,1,2,8
2019,11,22,22,1,1,18
2019,11,22,22,1,1,18
2019,11,23,14,1,1,7
2019,11,23,17,1,1,18
2019,11,23,16,1,1,9
2019,11,23,21,1,2,10
2019,11,23,21,1,1,17
2019,11,23,21,1,1,9
2019,11,23,22,1,2,5
2019,11,24,23,1,1,10
2019,11,24,14,1,1,12
2019,11,24,18,1,2,8
2019,11,24,21,1,1,9
2019,11,24,21,1,2,5
2019,11,24,21,1,2,7
2019,11,24,21,1,1,5
2019,11,25,13,1,1,7
2019,11,25,13,1,1,7
2019,11,25,13,1,2,18
2019,11,25,13,1,2,9
2019,11,25,13,1,2,9
2019,11,25,16,1,1,8
2019,11,25,16,1,1,8
2019,11,25,17,1,1,8
2019,11,25,17,1,1,7
2019,11,25,17,1,1,7
2019,11,25,18,1,2,9
2019,11,25,18,1,1,13
2019,11,25,18,1,2,18
2019,11,25,18,1,1,13
2019,11,25,18,1,1,18
2019,11,25,18,1,2,8
2019,11,25,18,1,1,7
2019,11,25,18,1,1,5
2019,11,25,18,1,1,8
2019,11,25,18,1,1,6
2019,11,25,18,1,1,6
2019,11,25,22,1,1,5
2019,11,25,1,1,2,8
2019,11,26,7,1,1,7
2019,11,26,14,1,2,8
2019,11,26,15,1,1,5
2019,11,26,15,1,1,8
2019,11,26,16,1,1,7
2019,11,26,17,1,1,10
2019,11,26,17,1,1,10
2019,11,26,18,1,1,7
2019,11,26,18,1,2,7
2019,11,26,18,1,2,18
2019,11,26,18,1,2,9
2019,11,26,18,1,1,6
2019,11,26,18,1,2,4
2019,11,26,19,1,1,5
2019,11,26,19,1,1,9
2019,11,26,20,1,1,7
2019,11,26,20,1,2,18
2019,11,26,20,1,1,18
2019,11,26,20,1,2,10
2019,11,26,20,1,1,5
2019,11,26,20,1,1,7
2019,11,26,20,1,1,6
2019,11,26,20,1,2,6
2019,11,26,21,1,1,7
2019,11,27,13,1,1,8
2019,11,27,13,1,1,5
2019,11,27,14,1,2,12
2019,11,27,14,1,1,12
2019,11,27,15,1,2,9
2019,11,27,18,1,1,8
2019,11,27,18,1,2,11
2019,11,27,18,1,1,18
2019,11,27,18,1,1,7
2019,11,27,20,1,1,4
2019,11,27,21,1,1,18
2019,11,27,21,1,1,11
2019,11,27,21,1,1,11
2019,11,27,21,1,1,5
2019,11,27,21,1,1,7
2019,11,27,21,1,2,9
2019,11,27,21,1,1,15
2019,11,27,21,1,1,10
2019,11,27,21,1,1,18
2019,11,27,21,1,2,18
2019,11,27,22,1,1,4
2019,11,27,23,1,1,18
2019,11,27,23,1,1,18
2019,11,28,10,1,2,10
2019,11,28,11,1,1,9
2019,11,28,14,1,1,8
2019,11,28,14,1,1,18
2019,11,28,0,1,1,18
2019,11,28,14,1,1,18
2019,11,28,15,1,2,10
2019,11,28,16,2,1,12
2019,11,28,17,1,1,18
2019,11,28,17,1,1,18
2019,11,28,17,1,2,18
2019,11,28,21,2,1,18
2019,11,28,21,1,1,18
2019,11,28,21,2,1,18
2019,11,28,21,1,1,18
2019,11,28,21,1,2,18
2019,11,28,21,2,1,18
2019,11,28,21,2,2,18
2019,11,28,21,1,1,18
2019,11,28,23,1,1,18
2019,11,29,11,2,2,5
2019,11,29,11,2,2,6
2019,11,29,13,1,2,15
2019,11,29,13,2,1,6
2019,11,29,14,2,1,18
2019,11,29,15,2,1,10
2019,11,29,14,1,1,18
2019,11,29,14,2,1,18
2019,11,29,14,1,1,18
2019,11,29,16,1,1,18
2019,11,29,20,1,2,18
2019,11,29,20,1,2,18
2019,11,30,10,2,1,6
2019,11,30,11,2,1,18
2019,11,30,12,2,2,6
2019,11,30,12,1,1,9
2019,11,30,15,2,1,9
2019,11,30,16,1,2,18
2019,11,30,16,1,1,5
2019,11,30,17,1,2,10
2019,11,30,22,2,1,18
2019,11,30,22,1,1,18
2019,11,30,22,1,2,18
2019,11,30,22,2,2,18
2019,11,30,22,1,2,18
2019,11,30,22,2,1,18
2019,11,30,22,1,1,18
2019,11,1,13,1,1,5
2019,11,1,17,1,1,7
2019,11,2,18,1,1,7
2019,11,4,10,1,1,6
2019,11,4,13,2,1,7
2019,11,4,13,1,2,6
2019,11,4,13,1,1,9
2019,11,4,10,1,1,6
2019,11,4,13,2,1,7
2019,11,4,13,1,2,6
2019,11,4,13,1,1,9
2019,11,5,10,1,2,6
2019,11,5,11,1,1,5
2019,11,5,11,1,2,10
2019,11,5,13,1,1,9
2019,11,6,9,1,1,11
2019,11,6,12,2,1,7
2019,11,6,12,2,2,5
2019,11,6,17,1,1,18
2019,11,6,17,1,1,18
2019,11,6,9,1,1,7
2019,11,6,12,1,1,9
2019,11,7,16,1,1,18
2019,11,7,16,2,1,9
2019,11,7,1,2,2,7
2019,11,7,15,1,1,5
2019,11,9,15,1,1,18
2019,11,9,13,1,2,8
2019,11,11,8,2,1,14
2019,11,11,11,2,1,10
2019,11,11,14,1,2,7
2019,11,13,18,1,1,18
2019,11,13,18,1,2,7
2019,11,13,12,1,2,8
2019,11,13,15,1,1,6
2019,11,13,7,1,1,11
2019,11,13,15,2,1,10
2019,11,14,10,1,1,6
2019,11,14,14,1,1,5
2019,11,15,9,2,1,8
2019,11,15,12,1,2,18
2019,11,15,10,1,2,18
2019,11,15,10,1,2,6
2019,11,15,16,1,1,6
2019,11,18,10,2,1,6
2019,11,18,11,1,1,8
2019,11,18,13,1,1,7
2019,11,18,14,1,2,11
2019,11,19,13,1,1,9
2019,11,19,14,1,1,7
2019,11,19,12,1,1,8
2019,11,19,14,1,2,18
2019,11,21,8,1,1,7
2019,11,21,11,1,2,9
2019,11,21,12,2,1,6
2019,11,21,12,1,1,7
2019,11,22,21,1,2,5
2019,11,23,17,1,2,7
2019,11,24,16,1,2,11
2019,11,25,12,1,1,6
2019,11,26,15,1,1,7
2019,11,26,11,1,1,7
2019,11,26,18,1,2,11
2019,11,27,13,1,2,9
2019,11,27,11,2,2,6
2019,11,27,15,1,1,11
2019,11,27,16,1,2,8
2019,11,27,18,1,2,11
2019,11,28,15,2,1,7
2019,11,28,16,1,2,4
2019,11,28,17,1,2,7
2019,11,28,17,1,1,6
2019,11,28,18,2,1,7
2019,11,28,17,2,1,11
2019,11,28,13,2,1,6
2019,11,29,14,1,1,7
2019,11,29,11,2,1,6
2019,11,29,16,1,1,10
2019,11,30,13,2,1,7
2019,11,30,16,1,1,7
2019,11,4,14,2,1,9
2019,11,4,17,2,2,12
2019,11,4,13,2,1,7
2019,11,4,8,2,1,7
2019,11,5,16,2,2,6
2019,11,5,17,2,2,6
2019,11,5,17,2,1,10
2019,11,5,16,2,1,7
2019,11,5,10,2,1,10
2019,11,5,9,2,1,5
2019,11,5,12,2,1,7
2019,11,5,10,2,2,9
2019,11,5,15,2,2,7
2019,11,7,9,2,2,8
2019,11,8,18,2,1,5
2019,11,8,18,2,1,11
2019,11,8,19,2,1,5
2019,11,10,12,2,1,6
2019,11,11,15,2,1,8
2019,11,11,16,2,1,6
2019,11,11,14,2,1,9
2019,11,13,16,2,2,14
2019,11,13,16,2,1,6
2019,11,14,12,2,1,7
2019,11,17,19,2,1,6
2019,11,18,10,2,1,6
2019,11,18,11,2,1,8
2019,11,18,16,2,1,6
2019,11,19,20,2,2,9
2019,11,19,15,2,1,6
2019,11,20,10,2,1,6
2019,11,20,13,2,1,7
2019,11,20,16,2,1,18
2019,11,22,14,2,1,14
2019,11,22,15,2,1,6
2019,11,23,15,2,1,12
2019,11,25,10,1,1,6
2019,11,25,12,1,2,7
2019,11,26,11,1,1,10
2019,11,26,11,1,1,6
2019,11,26,12,1,1,6
2019,11,26,14,1,1,6
2019,11,26,15,2,2,9
2019,11,26,15,1,1,6
2019,11,26,18,1,2,7
2019,11,27,13,2,2,8
2019,11,27,13,2,1,7
2019,11,29,16,2,1,6
2019,11,29,17,2,2,8
2019,11,1,15,2,1,9
2019,11,3,15,2,1,10
2019,11,3,10,2,1,5
2019,11,5,12,2,1,18
2019,11,5,16,1,2,8
2019,11,6,9,2,1,11
2019,11,7,11,2,1,5
2019,11,7,12,2,1,10
2019,11,8,13,2,1,8
2019,11,8,10,2,1,10
2019,11,8,16,2,1,7
2019,11,8,21,2,1,10
2019,11,10,11,2,1,5
2019,11,10,19,2,2,11
2019,11,11,13,2,1,6
2019,11,11,13,2,2,5
2019,11,11,16,2,1,15
2019,11,11,15,2,2,7
2019,11,12,11,2,2,7
2019,11,13,12,2,1,8
2019,11,13,13,2,2,8
2019,11,14,13,2,1,9
2019,11,15,13,2,2,11
2019,11,18,15,2,1,7
2019,11,18,15,2,1,12
2019,11,19,9,2,1,7
2019,11,19,14,2,2,9
2019,11,19,10,2,1,11
2019,11,19,13,2,1,11
2019,11,20,11,2,1,14
2019,11,21,13,2,2,13
2019,11,21,15,2,1,7
2019,11,21,16,2,1,7
2019,11,22,9,2,1,10
2019,11,22,12,2,1,6
2019,11,22,11,2,2,7
2019,11,22,12,2,1,6
2019,11,22,15,2,2,7
2019,11,22,10,2,1,10
2019,11,22,13,2,2,7
2019,11,25,22,2,1,10
2019,11,25,13,2,2,9
2019,11,25,15,2,1,11
2019,11,26,12,1,1,7
2019,11,26,13,1,2,6
2019,11,26,21,1,1,6
2019,11,27,17,1,2,8
2019,11,27,11,1,1,4
2019,11,27,9,2,2,4
2019,11,27,99,1,1,13
2019,11,28,10,2,2,12
2019,11,28,12,9,1,6
2019,11,28,9,1,2,9
2019,11,28,11,1,1,12
2019,11,29,13,1,1,10
2019,11,30,8,1,2,8
2019,11,2,12,2,2,7
2019,11,2,12,2,1,7
2019,11,2,14,2,1,6
2019,11,4,10,2,1,8
2019,11,5,15,2,1,13
2019,11,5,17,2,2,8
2019,11,5,14,2,2,11
2019,11,5,14,2,1,7
2019,11,5,13,2,2,7
2019,11,5,14,2,1,12
2019,11,5,7,2,2,6
2019,11,7,14,2,1,7
2019,11,8,10,2,2,6
2019,11,8,15,2,1,13
2019,11,9,10,2,1,8
2019,11,10,12,2,2,10
2019,11,10,17,2,1,5
2019,11,11,0,2,2,11
2019,11,11,11,2,1,12
2019,11,12,14,2,2,7
2019,11,12,9,2,1,10
2019,11,12,15,2,1,8
2019,11,13,14,2,2,7
2019,11,13,15,2,9,18
2019,11,13,17,2,1,6
2019,11,14,13,2,2,7
2019,11,14,22,2,1,8
2019,11,14,12,2,1,5
2019,11,14,10,2,2,9
2019,11,14,12,2,1,8
2019,11,14,10,2,1,18
2019,11,15,13,2,2,18
2019,11,15,10,2,1,12
2019,11,15,15,2,2,9
2019,11,15,14,2,1,6
2019,11,15,12,2,9,18
2019,11,15,15,2,1,6
2019,11,16,10,2,1,6
2019,11,18,21,2,1,5
2019,11,19,13,2,1,6
2019,11,19,15,2,1,9
2019,11,20,10,2,2,5
2019,11,21,14,2,1,6
2019,11,21,17,2,1,9
2019,11,21,16,2,1,5
2019,11,21,3,2,1,7
2019,11,22,17,2,1,10
2019,11,22,12,2,2,9
2019,11,22,16,2,1,9
2019,11,22,17,2,1,9
2019,11,23,10,2,1,6
2019,11,23,3,2,1,6
2019,11,24,14,1,2,8
2019,11,24,15,1,1,8
2019,11,25,15,2,2,9
2019,11,25,19,2,1,12
2019,11,25,21,1,1,10
2019,11,25,21,2,1,10
2019,11,26,14,2,1,7
2019,11,26,10,2,1,11
2019,11,26,11,2,1,4
2019,11,26,15,2,2,4
2019,11,26,8,2,1,6
2019,11,27,14,2,2,10
2019,11,27,17,2,2,9
2019,11,27,10,2,1,18
2019,11,28,11,2,1,6
2019,11,28,14,2,2,12
2019,11,28,19,2,1,8
2019,11,28,16,2,1,10
2019,11,28,14,2,1,5
2019,11,28,16,2,1,8
2019,11,28,15,2,2,5
2019,11,28,11,2,1,7
2019,11,30,15,2,1,7
2019,11,1,14,2,1,9
2019,11,2,16,2,1,8
2019,11,4,19,2,2,5
2019,11,4,15,2,2,6
2019,11,4,14,2,2,9
2019,11,5,17,2,2,5
2019,11,5,13,2,1,6
2019,11,6,12,2,1,13
2019,11,6,17,2,2,6
2019,11,6,14,2,2,8
2019,11,7,12,2,1,10
2019,11,8,12,2,1,10
2019,11,8,9,2,1,7
2019,11,8,15,2,1,6
2019,11,8,16,2,1,11
2019,11,8,14,2,1,11
2019,11,9,19,2,1,11
2019,11,12,15,2,2,12
2019,11,12,15,2,1,9
2019,11,12,21,2,1,11
2019,11,12,21,2,1,10
2019,11,12,21,2,1,10
2019,11,13,8,2,2,8
2019,11,13,21,1,1,7
2019,11,13,21,1,1,7
2019,11,14,19,2,1,9
2019,11,15,9,2,1,9
2019,11,15,12,1,1,10
2019,11,17,13,2,1,8
2019,11,17,10,2,2,8
2019,11,17,14,2,2,9
2019,11,18,22,2,2,10
2019,11,18,16,2,1,7
2019,11,18,16,2,1,9
2019,11,18,15,2,1,8
2019,11,18,14,2,2,8
2019,11,18,11,2,1,10
2019,11,18,13,2,1,6
2019,11,18,16,2,1,12
2019,11,19,15,2,1,9
2019,11,20,17,1,2,9
2019,11,20,8,9,1,10
2019,11,20,18,1,1,8
2019,11,20,18,1,1,5
2019,11,21,14,1,1,5
2019,11,21,16,1,1,5
2019,11,21,19,1,1,6
2019,11,22,12,1,1,10
2019,11,22,13,1,1,6
2019,11,23,10,1,1,7
2019,11,25,16,2,2,5
2019,11,25,19,1,1,7
2019,11,25,21,1,2,8
2019,11,26,15,1,2,6
2019,11,26,8,1,1,14
2019,11,26,11,1,1,11
2019,11,26,15,1,2,6
2019,11,27,9,2,1,13
2019,11,27,10,1,1,6
2019,11,27,11,1,1,9
2019,11,27,16,1,2,9
2019,11,27,14,1,1,7
2019,11,27,16,1,1,7
2019,11,28,9,1,1,6
2019,11,28,12,1,1,4
2019,11,29,11,1,1,7
2019,11,30,11,1,2,6
2019,11,30,17,1,1,6
2019,11,1,18,2,2,6
2019,11,2,13,2,1,5
2019,11,3,12,2,2,7
2019,11,6,14,2,2,12
2019,11,6,14,2,2,6
2019,11,7,14,2,1,6
2019,11,7,12,2,1,6
2019,11,8,10,2,1,7
2019,11,8,12,2,1,9
2019,11,11,13,2,1,8
2019,11,12,8,2,2,5
2019,11,12,8,2,2,8
2019,11,12,13,2,1,7
2019,11,13,15,2,1,5
2019,11,13,15,2,1,12
2019,11,13,16,2,1,5
2019,11,16,17,2,1,10
2019,11,18,14,2,2,5
2019,11,19,10,2,1,7
2019,11,19,14,2,1,7
2019,11,19,14,2,1,6
2019,11,20,14,2,1,5
2019,11,20,14,2,1,10
2019,11,21,11,2,2,10
2019,11,21,16,2,1,9
2019,11,21,18,2,1,6
2019,11,22,11,2,1,9
2019,11,22,12,2,1,11
2019,11,22,18,2,2,7
2019,11,22,18,2,2,10
2019,11,22,18,2,1,6
2019,11,24,11,2,1,10
2019,11,25,15,1,1,6
2019,11,25,16,1,2,5
2019,11,26,11,2,1,17
2019,11,27,8,2,2,4
2019,11,27,12,2,1,8
2019,11,27,14,2,2,9
2019,11,27,13,2,1,18
2019,11,30,0,1,2,8
2019,11,1,13,1,1,15
2019,11,1,15,1,1,14
2019,11,4,13,2,1,7
2019,11,4,14,2,1,7
2019,11,4,21,2,1,5
2019,11,4,21,2,1,6
2019,11,5,9,1,1,6
2019,11,5,9,2,2,10
2019,11,5,11,2,2,9
2019,11,5,17,2,2,9
2019,11,5,17,2,1,9
2019,11,5,19,2,1,8
2019,11,6,10,2,2,5
2019,11,6,12,2,1,8
2019,11,6,13,2,1,7
2019,11,7,10,2,1,8
2019,11,7,15,2,2,6
2019,11,7,16,2,1,5
2019,11,7,15,2,1,6
2019,11,7,16,2,2,8
2019,11,7,18,2,2,7
2019,11,7,18,2,1,12
2019,11,7,20,2,1,9
2019,11,9,10,2,2,7
2019,11,9,18,2,1,5
2019,11,9,20,2,2,6
2019,11,10,1,2,2,6
2019,11,10,19,2,1,7
2019,11,11,10,2,1,7
2019,11,11,12,2,1,8
2019,11,11,14,2,2,5
2019,11,11,17,2,2,10
2019,11,12,11,2,1,9
2019,11,12,12,2,1,10
2019,11,12,13,2,2,9
2019,11,12,13,2,1,10
2019,11,12,14,1,1,10
2019,11,12,18,2,1,13
2019,11,12,20,2,1,9
2019,11,12,20,2,1,11
2019,11,12,22,2,1,5
2019,11,13,13,1,1,7
2019,11,13,14,2,2,6
2019,11,13,16,1,1,6
2019,11,13,18,1,1,6
2019,11,14,14,1,1,9
2019,11,14,15,1,1,7
2019,11,15,10,2,2,7
2019,11,15,14,1,1,9
2019,11,15,19,9,1,6
2019,11,16,10,9,1,6
2019,11,16,11,9,1,7
2019,11,17,23,9,2,8
2019,11,18,14,9,1,6
2019,11,18,15,9,1,11
2019,11,18,15,9,1,8
2019,11,18,17,9,1,8
2019,11,19,9,9,2,5
2019,11,19,10,9,1,7
2019,11,19,17,9,1,7
2019,11,19,19,9,2,8
2019,11,20,8,9,1,8
2019,11,20,10,9,1,9
2019,11,20,13,9,1,9
2019,11,20,15,9,1,7
2019,11,20,17,9,1,9
2019,11,21,16,9,2,6
2019,11,21,17,9,2,5
2019,11,22,9,9,1,8
2019,11,22,11,9,1,5
2019,11,22,13,9,1,7
2019,11,23,15,9,2,7
2019,11,23,10,9,2,9
2019,11,25,13,1,1,9
2019,11,25,13,1,1,8
2019,11,25,11,1,1,7
2019,11,26,15,1,2,8
2019,11,26,12,1,1,7
2019,11,26,14,1,1,7
2019,11,26,14,2,1,13
2019,11,26,14,1,1,13
2019,11,26,15,1,1,7
2019,11,26,22,2,2,5
2019,11,27,9,1,1,5
2019,11,27,12,2,1,10
2019,11,27,18,2,2,8
2019,11,28,8,2,1,9
2019,11,28,14,1,2,6
2019,11,28,15,2,1,12
2019,11,28,16,2,2,9
2019,11,28,17,1,1,9
